CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15637973,Customer_3371,663,France,Male,23,4,98031.5,1,0,0,64554.02,1
15637974,Customer_3372,694,France,Male,55,10,0.0,1,1,0,154592.26,0
15637975,Customer_3373,485,France,Male,59,9,10712.99,1,1,1,51604.71,0
15637976,Customer_3374,542,France,Male,18,10,39480.91,1,1,0,12190.84,0
15637977,Customer_3375,631,Germany,Male,25,1,0.0,2,0,0,75321.97,0
15637978,Customer_3376,598,France,Female,34,1,0.0,1,1,1,66062.33,0
15637979,Customer_3377,546,France,Female,26,0,0.0,2,0,1,145278.94,0
15637980,Customer_3378,685,Spain,Male,44,8,0.0,1,1,1,104544.15,0
15637981,Customer_3379,693,Germany,Female,29,10,0.0,2,0,0,58845.13,0
15637982,Customer_3380,815,Spain,Male,63,7,209848.16,2,1,1,155482.5,1
15637983,Customer_3381,717,Spain,Male,52,7,179666.78,1,1,0,100219.22,0
15637984,Customer_3382,696,Germany,Male,40,0,0.0,1,1,1,21842.55,0
15637985,Customer_3383,633,France,Male,50,4,0.0,1,1,0,62542.14,1
15637986,Customer_3384,850,France,Male,51,5,42848.34,1,0,1,71433.41,0
15637987,Customer_3385,617,France,Male,31,1,25975.87,2,1,0,212994.65,0
15637988,Customer_3386,617,France,Male,28,9,44512.52,2,1,1,90277.33,0
15637989,Customer_3387,742,Spain,Male,38,4,0.0,2,1,0,27207.76,0
15637990,Customer_3388,496,France,Male,48,5,209866.92,1,0,1,91784.8,0
15637991,Customer_3389,642,France,Male,39,8,0.0,1,1,1,139730.12,0
15637992,Customer_3390,659,France,Male,19,9,0.0,2,0,0,95881.79,0
15637993,Customer_3391,611,Germany,Male,28,0,0.0,1,0,0,162097.17,0
15637994,Customer_3392,750,France,Male,37,9,86404.1,1,1,0,143327.92,0
15637995,Customer_3393,697,Spain,Male,37,2,38872.98,2,1,1,139053.49,0
15637996,Customer_3394,678,France,Female,61,8,0.0,2,1,0,138814.12,1
15637997,Customer_3395,656,Spain,Female,21,0,128780.76,1,1,1,173073.73,1
15637998,Customer_3396,615,Germany,Female,44,0,0.0,1,0,1,161523.84,0
15637999,Customer_3397,450,Germany,Female,55,0,24452.71,1,1,1,37668.61,0
15638000,Customer_3398,702,France,Female,65,6,123956.34,2,1,0,38447.39,0
15638001,Customer_3399,742,France,Male,33,4,39536.58,2,1,0,133840.31,0
15638002,Customer_3400,649,France,Female,43,5,65081.85,1,0,0,49166.23,0
15638003,Customer_3401,506,Germany,Female,44,7,157376.47,1,1,1,36894.44,0
15638004,Customer_3402,602,Germany,Female,40,1,0.0,2,1,0,150699.57,0
15638005,Customer_3403,604,Germany,Male,36,1,0.0,1,0,0,75904.64,0
15638006,Customer_3404,605,Spain,Female,43,2,84366.46,2,0,0,141040.36,0
15638007,Customer_3405,698,Germany,Male,18,2,102000.97,2,1,0,134321.37,0
15638008,Customer_3406,524,France,Male,46,2,85222.4,1,0,0,101726.73,0
15638009,Customer_3407,631,Spain,Female,39,3,0.0,1,0,1,149726.52,0
15638010,Customer_3408,634,Germany,Male,35,2,0.0,1,1,1,128866.25,0
15638011,Customer_3409,795,Germany,Female,62,1,0.0,2,0,0,149568.58,1
15638012,Customer_3410,688,Spain,Female,29,8,36683.71,3,0,1,21211.24,0
15638013,Customer_3411,607,Germany,Male,33,5,84548.52,1,1,1,90939.34,0
15638014,Customer_3412,783,Spain,Female,61,2,43626.51,1,1,0,21141.34,0
15638015,Customer_3413,534,France,Male,28,8,37499.27,2,0,1,81260.07,0
15638016,Customer_3414,585,Germany,Female,31,3,0.0,2,0,0,42577.99,0
15638017,Customer_3415,475,France,Male,36,3,0.0,2,1,0,43546.54,0
15638018,Customer_3416,801,France,Female,48,7,16757.14,2,1,0,102740.24,1
15638019,Customer_3417,670,France,Female,40,6,130663.23,2,1,0,191834.57,0
15638020,Customer_3418,629,Germany,Female,22,6,102729.96,2,0,0,119151.46,0
15638021,Customer_3419,768,France,Female,31,9,124604.96,2,1,1,114875.47,1
15638022,Customer_3420,594,Germany,Male,30,6,0.0,2,1,1,18980.76,0
15638023,Customer_3421,607,Germany,Male,37,9,126982.89,1,1,0,197498.72,1
15638024,Customer_3422,754,Germany,Male,43,10,0.0,2,1,0,111992.56,0
15638025,Customer_3423,594,Germany,Male,43,4,158844.29,2,1,0,163353.78,0
15638026,Customer_3424,603,France,Female,18,6,140978.81,2,1,1,75148.87,0
15638027,Customer_3425,656,Germany,Male,50,3,0.0,1,1,0,137813.82,1
15638028,Customer_3426,682,Germany,Male,41,7,136138.8,2,1,0,19436.94,0
15638029,Customer_3427,720,Germany,Male,54,8,151381.18,1,1,0,118378.82,0
15638030,Customer_3428,629,Germany,Male,43,2,72714.89,1,1,1,141842.36,0
15638031,Customer_3429,489,Germany,Male,51,6,0.0,1,0,1,195518.89,1
15638032,Customer_3430,683,Germany,Male,43,9,43812.99,3,1,1,216051.71,1
15638033,Customer_3431,669,France,Male,54,8,157836.23,2,1,1,146718.15,0
15638034,Customer_3432,666,Germany,Male,44,0,47969.07,3,1,0,32441.39,1
15638035,Customer_3433,577,Germany,Male,36,1,95457.62,2,1,0,72672.2,0
15638036,Customer_3434,469,Germany,Male,65,6,73332.03,2,1,1,73819.12,0
15638037,Customer_3435,646,France,Male,48,1,39883.31,2,0,0,169377.64,1
15638038,Customer_3436,559,France,Female,44,6,0.0,1,1,1,99349.16,0
15638039,Customer_3437,703,Germany,Male,22,0,0.0,2,1,0,116750.37,0
15638040,Customer_3438,721,France,Male,22,2,0.0,1,1,0,215642.62,0
15638041,Customer_3439,502,Spain,Female,41,4,189567.14,2,1,1,93505.76,0
15638042,Customer_3440,582,Spain,Male,39,10,151436.67,2,1,1,42166.55,0
15638043,Customer_3441,813,Spain,Female,30,5,150550.06,2,1,0,130183.26,0
15638044,Customer_3442,607,France,Male,39,8,121470.85,1,1,1,48497.83,1
15638045,Customer_3443,668,Spain,Female,57,8,122762.85,1,1,1,56323.16,0
15638046,Customer_3444,734,France,Male,46,2,85698.71,2,1,0,98767.88,1
15638047,Customer_3445,671,France,Female,24,7,127119.97,1,1,0,226830.78,0
15638048,Customer_3446,754,Spain,Female,36,3,0.0,4,0,0,81964.71,1
15638049,Customer_3447,739,France,Female,28,6,0.0,1,1,0,135720.97,0
15638050,Customer_3448,777,France,Female,33,5,0.0,2,1,1,86912.68,0
15638051,Customer_3449,666,Spain,Male,33,7,121268.66,2,1,0,109481.72,0
15638052,Customer_3450,611,Spain,Female,32,5,0.0,2,1,1,179195.22,0
15638053,Customer_3451,523,Germany,Female,22,3,0.0,1,1,0,142738.17,0
15638054,Customer_3452,690,Germany,Male,36,1,106890.92,1,1,0,102082.2,0
15638055,Customer_3453,769,Germany,Female,31,6,142901.09,2,1,1,85165.79,0
15638056,Customer_3454,578,France,Male,18,10,69447.27,1,0,1,186913.83,0
15638057,Customer_3455,589,France,Male,62,10,0.0,2,1,0,200261.64,0
15638058,Customer_3456,615,France,Female,51,3,45993.12,1,0,0,105159.11,0
15638059,Customer_3457,563,Spain,Female,33,8,45769.39,2,0,1,150565.56,0
15638060,Customer_3458,664,Spain,Female,38,8,68729.5,1,1,1,162870.64,0
15638061,Customer_3459,601,Germany,Female,23,6,83571.25,2,1,1,59068.96,0
15638062,Customer_3460,535,Spain,Male,58,4,61286.9,2,1,0,90375.14,0
15638063,Customer_3461,570,Germany,Female,60,2,100556.06,2,1,0,142370.08,0
15638064,Customer_3462,788,Spain,Male,39,2,7913.33,2,1,0,116746.92,0
15638065,Customer_3463,660,France,Female,50,8,98310.13,2,1,0,65074.94,1
15638066,Customer_3464,789,France,Male,40,8,0.0,2,0,0,66205.64,0
15638067,Customer_3465,598,Spain,Male,21,10,63510.9,4,1,1,145714.88,0
15638068,Customer_3466,510,Spain,Female,33,3,0.0,2,0,1,47050.53,0
15638069,Customer_3467,623,Germany,Female,39,10,134509.59,2,1,0,79333.93,0
15638070,Customer_3468,807,France,Female,32,0,57020.46,1,1,1,53016.08,0
15638071,Customer_3469,426,Spain,Male,35,9,0.0,4,1,0,130221.48,0
15638072,Customer_3470,482,Germany,Female,36,4,25087.44,2,1,0,166393.42,0
15638073,Customer_3471,621,France,Male,37,7,41293.47,2,0,1,10000.0,0
15638074,Customer_3472,751,Spain,Female,38,9,16104.68,1,1,0,40550.67,0
15638075,Customer_3473,550,France,Male,25,3,0.0,2,1,0,80064.88,0
15638076,Customer_3474,666,France,Male,29,9,0.0,4,1,0,150892.31,1
15638077,Customer_3475,644,France,Male,22,9,13926.98,1,1,1,19432.69,0
15638078,Customer_3476,764,France,Female,49,3,0.0,2,0,1,142299.92,0
15638079,Customer_3477,850,France,Female,18,8,60816.85,1,0,0,183696.34,0
15638080,Customer_3478,574,France,Male,51,8,0.0,4,1,1,105540.52,1
15638081,Customer_3479,615,France,Male,54,6,20296.18,1,1,1,122709.68,0
15638082,Customer_3480,643,France,Male,34,9,104831.28,2,0,1,97128.51,0
15638083,Customer_3481,571,France,Male,18,7,58711.53,1,0,0,11850.08,0
15638084,Customer_3482,820,Germany,Male,33,3,67417.9,1,0,1,72353.02,0
15638085,Customer_3483,542,Germany,Female,37,7,221112.79,2,0,1,153362.88,0
15638086,Customer_3484,770,France,Male,25,5,0.0,1,0,0,147928.19,0
15638087,Customer_3485,608,Spain,Female,31,2,109495.5,2,0,1,139834.43,0
15638088,Customer_3486,644,Germany,Male,56,6,102985.2,2,1,1,91365.32,1
15638089,Customer_3487,661,France,Female,45,2,0.0,4,1,0,137917.19,0
15638090,Customer_3488,603,France,Male,26,10,0.0,2,1,1,103218.51,0
15638091,Customer_3489,724,France,Female,18,6,0.0,2,1,1,10000.0,0
15638092,Customer_3490,691,France,Female,34,4,101319.88,1,1,1,49592.38,0
15638093,Customer_3491,797,Germany,Female,35,3,242518.46,1,0,1,64092.07,0
15638094,Customer_3492,711,France,Male,43,2,0.0,2,1,1,28032.93,0
15638095,Customer_3493,534,France,Female,31,7,0.0,3,1,1,95038.47,0
15638096,Customer_3494,635,France,Male,44,3,9845.32,1,1,0,142403.68,1
15638097,Customer_3495,801,France,Female,61,7,24852.69,1,1,1,204722.58,0
15638098,Customer_3496,595,France,Male,47,9,89862.68,1,1,1,63746.06,0
15638099,Customer_3497,792,Germany,Male,37,2,98876.78,2,0,1,64832.33,0
15638100,Customer_3498,719,France,Female,35,9,69012.95,2,1,0,152604.44,0
15638101,Customer_3499,727,Spain,Male,33,8,116451.52,2,0,0,63166.76,0
15638102,Customer_3500,444,France,Male,52,5,51147.17,1,0,1,163926.57,0
15638103,Customer_3501,690,Germany,Male,30,4,0.0,2,1,0,101410.14,0
15638104,Customer_3502,849,Germany,Female,38,4,85466.5,1,1,0,81515.27,1
15638105,Customer_3503,566,France,Male,38,2,117780.93,3,1,1,87048.09,0
15638106,Customer_3504,802,Spain,Female,31,1,86014.94,1,1,0,199747.17,1
15638107,Customer_3505,667,Spain,Female,21,5,38659.31,2,1,1,96428.93,0
15638108,Customer_3506,572,France,Male,41,10,44555.91,1,1,0,27623.22,0
15638109,Customer_3507,622,Spain,Male,37,0,4901.69,1,1,1,204647.88,0
15638110,Customer_3508,486,France,Male,44,6,0.0,2,1,0,144871.96,0
15638111,Customer_3509,653,France,Female,31,4,134887.81,1,0,0,112549.91,0
15638112,Customer_3510,689,France,Male,52,3,38226.84,2,0,0,10000.0,0
15638113,Customer_3511,850,France,Male,27,8,72017.28,1,1,1,63401.34,0
15638114,Customer_3512,687,France,Male,58,9,0.0,2,1,1,95698.71,1
15638115,Customer_3513,787,France,Male,18,0,148473.88,1,1,0,24996.3,0
15638116,Customer_3514,554,Germany,Female,43,10,85296.17,2,1,1,72857.16,0
15638117,Customer_3515,632,France,Male,43,3,62938.21,3,0,1,41160.42,0
15638118,Customer_3516,680,Spain,Female,28,2,0.0,2,1,0,117770.3,0
15638119,Customer_3517,567,Spain,Male,43,5,212554.98,1,0,0,147613.15,0
15638120,Customer_3518,629,Germany,Male,53,4,0.0,2,1,0,143768.54,1
15638121,Customer_3519,743,France,Male,18,6,261498.23,1,0,0,143440.18,0
15638122,Customer_3520,850,Germany,Female,44,0,0.0,2,0,0,62233.64,0
15638123,Customer_3521,728,Spain,Male,18,4,78910.96,1,1,0,198103.31,0
15638124,Customer_3522,582,Spain,Male,26,1,0.0,2,1,0,115256.9,0
15638125,Customer_3523,646,France,Male,57,1,142966.14,1,1,1,10000.0,1
15638126,Customer_3524,549,France,Female,31,10,0.0,1,1,1,132118.99,0
15638127,Customer_3525,674,France,Female,23,10,38160.61,1,1,0,53537.6,1
15638128,Customer_3526,792,Germany,Female,35,1,0.0,2,1,0,86166.44,0
15638129,Customer_3527,678,France,Female,62,8,64913.69,1,1,1,115048.85,1
15638130,Customer_3528,649,Germany,Male,18,9,140681.88,1,1,1,122779.21,0
15638131,Customer_3529,643,Germany,Female,25,2,181401.41,1,1,0,160656.64,1
15638132,Customer_3530,668,France,Male,55,3,82872.47,2,0,1,111297.62,0
15638133,Customer_3531,810,Germany,Female,60,4,69916.67,1,0,1,175621.05,1
15638134,Customer_3532,723,France,Male,36,3,88944.13,2,0,1,76581.39,0
15638135,Customer_3533,550,Spain,Female,23,3,89648.22,2,0,0,161317.2,0
15638136,Customer_3534,593,Germany,Male,63,4,0.0,2,1,0,26472.7,0
15638137,Customer_3535,767,France,Male,57,9,53161.5,1,0,1,25836.49,0
15638138,Customer_3536,689,France,Female,46,8,68666.63,1,1,1,128316.42,0
15638139,Customer_3537,474,France,Female,28,8,104644.52,2,0,1,30724.54,0
15638140,Customer_3538,751,Spain,Male,37,5,36801.63,1,1,1,150701.34,0
15638141,Customer_3539,609,France,Male,36,10,18998.76,1,1,0,122764.9,0
15638142,Customer_3540,582,Germany,Male,41,2,163021.79,1,1,0,157943.8,0
15638143,Customer_3541,750,Spain,Female,55,5,74513.22,1,1,1,140261.51,0
15638144,Customer_3542,744,France,Male,48,9,131220.57,2,1,0,164043.07,1
15638145,Customer_3543,639,France,Female,25,3,118797.22,1,1,0,161373.59,0
15638146,Customer_3544,692,Spain,Female,54,2,0.0,2,1,0,113334.46,0
15638147,Customer_3545,591,France,Female,41,5,35545.12,4,1,1,95436.21,0
15638148,Customer_3546,578,Spain,Female,46,10,79955.25,1,1,1,164020.67,1
15638149,Customer_3547,615,France,Male,55,5,61083.76,2,0,0,201971.98,0
15638150,Customer_3548,616,Germany,Male,24,1,91177.28,1,0,0,85258.07,0
15638151,Customer_3549,592,Spain,Male,37,8,87507.08,2,1,1,164756.95,0
15638152,Customer_3550,734,Germany,Female,31,7,124707.72,1,1,0,87585.66,1
15638153,Customer_3551,659,France,Female,19,5,73293.56,1,1,1,80714.47,0
15638154,Customer_3552,557,France,Female,42,0,80305.81,1,1,0,134942.81,0
15638155,Customer_3553,589,France,Female,68,1,0.0,1,1,0,146440.55,0
15638156,Customer_3554,532,France,Female,18,3,38730.2,1,1,0,133623.66,0
15638157,Customer_3555,642,Germany,Male,37,6,41800.0,1,1,1,109344.46,0
15638158,Customer_3556,788,Spain,Female,45,8,0.0,2,0,1,111007.42,0
15638159,Customer_3557,678,Germany,Female,39,9,52994.63,2,1,1,27006.81,0
15638160,Customer_3558,659,Spain,Female,36,4,0.0,2,0,1,107138.83,0
15638161,Customer_3559,508,Germany,Female,22,9,185868.55,1,0,1,177618.52,1
15638162,Customer_3560,781,Germany,Male,40,1,0.0,1,1,0,166236.9,0
15638163,Customer_3561,654,France,Male,28,10,63584.14,1,1,1,66063.88,0
15638164,Customer_3562,659,Spain,Male,18,10,22304.91,2,1,0,134870.06,0
15638165,Customer_3563,539,France,Female,52,10,0.0,1,1,1,128617.5,0
15638166,Customer_3564,638,France,Female,49,0,0.0,2,1,0,196793.12,0
15638167,Customer_3565,562,France,Female,38,9,10740.42,2,1,0,153785.12,0
15638168,Customer_3566,584,France,Male,40,0,90421.06,2,1,1,119870.63,0
15638169,Customer_3567,486,France,Female,50,4,65917.77,1,1,1,139950.02,0
15638170,Customer_3568,463,France,Male,40,6,57495.36,1,0,1,61680.7,0
15638171,Customer_3569,850,France,Female,48,8,95086.69,2,0,0,117753.32,0
15638172,Customer_3570,669,Spain,Male,34,8,0.0,3,0,1,217246.62,0
15638173,Customer_3571,759,France,Female,53,7,13204.51,2,1,0,104631.1,1
15638174,Customer_3572,622,Germany,Male,41,0,0.0,1,1,1,79256.12,0
15638175,Customer_3573,632,Spain,Male,40,4,12542.12,1,1,1,173470.3,0
15638176,Customer_3574,548,France,Male,22,5,0.0,1,1,0,81886.61,0
15638177,Customer_3575,708,Spain,Male,41,5,175347.17,1,1,0,49177.67,0
15638178,Customer_3576,721,Germany,Male,28,3,97214.04,2,1,0,188602.58,1
15638179,Customer_3577,700,Germany,Male,30,0,0.0,2,0,1,75197.58,0
15638180,Customer_3578,650,Spain,Female,28,2,31029.23,2,1,1,97009.14,0
15638181,Customer_3579,678,Spain,Female,25,9,0.0,1,1,1,87423.47,0
15638182,Customer_3580,608,France,Female,63,3,0.0,1,1,0,209880.97,1
15638183,Customer_3581,749,France,Male,53,3,0.0,2,1,1,10000.0,0
15638184,Customer_3582,519,France,Male,61,3,0.0,1,1,1,134418.71,0
15638185,Customer_3583,573,France,Male,23,4,0.0,1,1,0,28524.16,0
15638186,Customer_3584,628,Spain,Male,38,10,0.0,1,1,0,161684.48,0
15638187,Customer_3585,528,Germany,Male,22,8,88774.08,2,0,1,69521.3,0
15638188,Customer_3586,502,France,Female,29,3,202093.08,1,1,0,85067.47,0
15638189,Customer_3587,628,France,Male,26,8,116603.58,1,0,0,86183.39,0
15638190,Customer_3588,608,France,Male,52,8,63440.19,1,1,1,105887.85,0
15638191,Customer_3589,634,Spain,Female,33,0,84475.69,1,1,0,46787.2,0
15638192,Customer_3590,651,Germany,Female,50,4,22066.07,2,0,1,161244.83,1
15638193,Customer_3591,708,France,Female,45,8,43500.11,1,1,1,65585.68,0
15638194,Customer_3592,659,Spain,Female,65,3,153588.45,2,0,1,76340.0,0
15638195,Customer_3593,817,Spain,Male,20,4,78635.02,2,0,1,42739.35,0
15638196,Customer_3594,668,Germany,Female,53,3,123289.43,1,0,1,158465.04,0
15638197,Customer_3595,798,France,Male,51,1,20849.36,1,1,0,90006.98,1
15638198,Customer_3596,750,Spain,Male,26,9,0.0,2,0,1,188193.57,0
15638199,Customer_3597,759,France,Male,50,1,63737.99,2,0,1,10000.0,1
15638200,Customer_3598,501,France,Female,42,1,90093.76,1,1,0,146480.0,0
15638201,Customer_3599,668,France,Female,35,0,79749.72,1,1,1,32331.55,0
15638202,Customer_3600,686,Spain,Female,28,2,0.0,1,1,0,58589.39,0
15638203,Customer_3601,622,France,Female,29,10,0.0,1,1,0,99822.36,0
15638204,Customer_3602,665,France,Female,62,9,155622.93,1,1,0,138054.83,1
15638205,Customer_3603,552,Spain,Female,38,0,0.0,1,1,1,250000.0,0
15638206,Customer_3604,787,France,Male,47,3,109074.9,1,1,0,57541.91,1
15638207,Customer_3605,651,France,Female,28,0,34559.57,1,1,1,62192.17,0
15638208,Customer_3606,689,Spain,Male,28,3,16712.59,2,1,1,63973.48,0
15638209,Customer_3607,573,Germany,Male,50,2,0.0,2,1,0,77695.86,1
15638210,Customer_3608,800,Germany,Male,21,8,17040.12,2,1,0,159449.07,0
15638211,Customer_3609,729,Germany,Male,33,0,0.0,1,0,0,104929.68,0
15638212,Customer_3610,750,France,Male,38,7,135263.93,3,1,1,194441.64,0
15638213,Customer_3611,844,Germany,Male,39,10,45413.86,1,1,0,177989.12,0
15638214,Customer_3612,629,France,Male,35,8,155025.48,1,1,0,139909.26,0
15638215,Customer_3613,707,Spain,Female,42,6,0.0,1,0,1,80375.7,0
15638216,Customer_3614,700,Germany,Female,46,0,190929.95,2,1,1,10000.0,1
15638217,Customer_3615,596,France,Male,46,3,134492.91,2,1,0,94475.06,1
15638218,Customer_3616,686,Germany,Male,26,9,0.0,2,0,0,56837.97,0
15638219,Customer_3617,573,Germany,Female,34,0,0.0,1,1,1,96463.04,0
15638220,Customer_3618,647,Spain,Male,52,3,0.0,1,0,1,81955.06,0
15638221,Customer_3619,494,France,Female,48,2,33138.54,2,1,1,78607.03,0
15638222,Customer_3620,574,France,Female,21,1,120243.99,1,1,1,99279.75,0
15638223,Customer_3621,474,France,Male,42,0,0.0,2,1,1,10000.0,0
15638224,Customer_3622,795,France,Male,18,5,0.0,2,1,0,71405.66,0
15638225,Customer_3623,713,France,Male,38,6,0.0,1,0,0,172348.21,0
15638226,Customer_3624,605,Germany,Male,60,5,0.0,4,0,0,157486.06,1
15638227,Customer_3625,577,France,Female,26,8,212218.08,1,1,0,98869.52,1
15638228,Customer_3626,760,France,Male,27,8,12407.54,1,1,1,10000.0,0
15638229,Customer_3627,820,France,Male,47,1,0.0,2,1,0,82901.52,0
15638230,Customer_3628,725,Germany,Male,19,1,0.0,2,1,1,69033.98,0
15638231,Customer_3629,777,France,Male,30,8,0.0,1,1,1,110054.65,0
15638232,Customer_3630,649,Germany,Male,45,0,9889.97,2,0,0,108823.63,0
15638233,Customer_3631,450,France,Female,30,4,20612.67,3,1,1,128178.18,0
15638234,Customer_3632,639,Spain,Male,35,0,0.0,1,1,1,20547.45,0
15638235,Customer_3633,662,Germany,Female,46,6,0.0,1,0,0,10000.0,0
15638236,Customer_3634,752,Spain,Male,43,8,0.0,1,1,1,75112.88,0
15638237,Customer_3635,613,Spain,Male,41,5,0.0,1,0,1,40469.5,0
15638238,Customer_3636,539,Spain,Female,33,1,0.0,1,1,0,110942.98,0
15638239,Customer_3637,478,Spain,Female,42,5,0.0,1,1,0,103777.6,0
15638240,Customer_3638,713,France,Female,36,8,40939.06,2,1,0,28844.98,1
15638241,Customer_3639,621,France,Male,43,2,0.0,1,0,1,116141.6,0
15638242,Customer_3640,543,France,Female,32,8,30131.07,1,1,1,139422.69,0
15638243,Customer_3641,709,France,Male,35,7,0.0,1,1,1,191620.36,0
15638244,Customer_3642,726,France,Male,26,6,0.0,2,1,1,35331.43,0
15638245,Customer_3643,630,France,Female,37,7,39157.04,1,0,1,88376.21,0
15638246,Customer_3644,746,France,Male,28,9,0.0,2,1,1,65979.82,0
15638247,Customer_3645,712,France,Male,24,5,51519.27,1,1,0,208055.47,0
15638248,Customer_3646,636,Spain,Male,41,2,180401.16,2,1,0,10000.0,0
15638249,Customer_3647,629,Germany,Male,40,6,97863.22,2,1,1,142690.05,0
15638250,Customer_3648,617,Spain,Female,47,3,4037.66,2,1,1,76600.68,1
15638251,Customer_3649,649,Germany,Female,32,10,0.0,2,1,1,42496.96,0
15638252,Customer_3650,793,Spain,Male,42,9,114395.99,2,0,1,88606.08,0
15638253,Customer_3651,763,France,Male,44,4,104970.83,1,1,0,111784.52,0
15638254,Customer_3652,699,Germany,Male,43,7,127241.07,2,1,0,10000.0,0
15638255,Customer_3653,824,France,Male,28,6,121192.19,1,1,1,84828.58,0
15638256,Customer_3654,759,France,Female,39,6,0.0,2,1,0,82065.83,0
15638257,Customer_3655,635,Spain,Male,42,7,65986.06,3,1,0,10000.0,1
15638258,Customer_3656,704,Germany,Male,38,9,132198.96,1,1,0,147116.0,0
15638259,Customer_3657,780,France,Male,18,2,65323.85,1,1,0,42363.68,0
15638260,Customer_3658,658,France,Male,39,2,158346.91,1,1,1,171842.81,0
15638261,Customer_3659,630,Spain,Male,64,1,0.0,1,0,1,66963.19,1
15638262,Customer_3660,825,France,Male,33,0,0.0,1,1,1,10000.0,0
15638263,Customer_3661,702,France,Female,29,9,115216.16,1,1,0,185845.17,0
15638264,Customer_3662,750,Spain,Male,42,5,85799.77,1,0,1,28892.06,0
15638265,Customer_3663,581,Germany,Male,41,5,155042.69,1,1,0,65435.16,0
15638266,Customer_3664,737,France,Female,52,9,134830.73,1,0,0,59010.19,0
15638267,Customer_3665,631,France,Female,22,7,80520.66,1,1,0,68659.0,0
15638268,Customer_3666,646,France,Female,46,5,0.0,2,1,0,109071.3,0
15638269,Customer_3667,557,France,Female,45,5,129513.03,1,1,1,166084.15,1
15638270,Customer_3668,628,Spain,Male,36,0,101830.08,1,1,0,10000.0,1
15638271,Customer_3669,513,Spain,Female,42,6,0.0,2,1,0,88906.84,0
15638272,Customer_3670,758,Germany,Female,50,6,0.0,2,1,1,158823.22,0
15638273,Customer_3671,597,France,Female,48,9,62455.94,1,1,1,102593.84,0
15638274,Customer_3672,682,Germany,Male,24,8,0.0,2,0,0,116797.94,0
15638275,Customer_3673,538,France,Male,47,6,30869.31,4,0,1,160365.92,1
15638276,Customer_3674,696,France,Male,37,7,172593.3,1,1,1,12602.95,0
